Country Name,Country Code,Indicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Russian Federation,RUS,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,2422240000,2356140000,1835180000,1295730000,1700790000,2647940000,2239260000,1556740000,1757550000,1612790000,1597800000,,,,,,,,,,,
Russian Federation,RUS,Net official aid received (current US$),DT.ODA.OATL.CD,1846890000,1916780000,1403150000,903010000,1183120000,1937320000,1553720000,1092170000,1292460000,1254460000,1331040000,,,,,,,,,,,
Russian Federation,RUS,Net official aid received (constant 2012 US$),DT.ODA.OATL.KD,2422240000,2356140000,1835180000,1295730000,1700790000,2647940000,2239260000,1556740000,1757550000,1612790000,1597800000,,,,,,,,,,,
Russian Federation,RUS,Net official development assistance received (current US$),DT.ODA.ODAT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, bonds (TDS, current US$)",DT.TDS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PNG, bonds (TDS, current US$)",DT.TDS.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PNG, commercial banks and other creditors (TDS, current US$)",DT.TDS.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,3305.2269584145,3145.4126244278,3087.01591349586,3251.61480590724,2714.31393920433,3268.43351609,3743.24699029603,4249.40632336593,4468.12342637105,4489.56939868016,4651.41906637427,4726.83216789603,4986.46828065202,5054.20035871428,5482.31349950991,5655.2956479873,5129.10259255645,5987.26759415061,5933.04079268302,5973.3075757033,,
Russian Federation,RUS,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,14.7925158254288,14.9546914829613,15.3532710235856,14.4658782750167,14.9195029650177,14.5238251073513,13.4262953376982,12.9150027630159,12.272658178023,11.8461318489472,11.0884190027793,10.4933295497972,9.98454389610841,9.22567715389233,8.97277513116662,9.14642465341776,9.51840831548624,9.58275872385232,9.49139148686605,,,
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,100,,,,,,,,,,100,,100,,,
Russian Federation,RUS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,100,,,,,,,,,,100,,100,,,
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,100,,,,,,,,,,100,,100,,,
Russian Federation,RUS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,18.3909583131877,18.5117796201745,18.8310567902752,18.7042562537957,19.4988071736612,18.9447646942616,19.8773942688153,18.8821285165399,19.0385376560757,18.7413050896396,17.1927239879343,17.2954258961961,17.8978030215371,16.6891816550046,18.9021706786488,16.5296526925544,15.9830559512641,15.5421504822882,15.7494578294662,,,
Russian Federation,RUS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,68.2675701038198,67.4560490602147,68.400053890135,67.4925045668732,67.6981901235674,66.1915166198023,65.8982415787,64.6170781923082,65.3831276312475,66.1916730101233,65.1912829805195,65.7123572399567,66.404189703833,66.4161894771951,68.0920542626328,65.5211631794514,67.1186430862954,67.4458998614436,67.5044631459638,,,
Russian Federation,RUS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,20.0002057422667,20.4197544661046,18.1203215444724,18.7936733503446,19.1841092050366,18.9853397480561,18.7202499121474,19.5538678987511,18.2407299125616,17.0356808497607,18.9076303493368,18.1543779746604,17.4423085630342,17.4707099572824,15.8665332602744,17.5934427223005,16.0679885263812,15.7496526593992,15.5144471263325,,,
Russian Federation,RUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.76658539847134,9.71740087028798,9.9810202726179,10.1286165914923,11.2845850041576,11.3761567734906,11.5966584062396,11.8616985988376,12.0965420459861,12.0857066610669,12.1077959576516,11.8368222347683,10.8253132970776,10.3468623908253,10.5197167650041,10.7865804079613,10.1275339826815,9.97169043524175,9.9752831958463,,,
Russian Federation,RUS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,41.6417775674635,41.215981821272,43.1031263369126,42.8965618226205,41.8209392766062,42.4243535494891,42.257332840446,42.3625346186412,43.2631067611817,44.4870987216841,45.4279738252832,46.1870202563399,46.0574625326377,48.027775831632,47.6407195085663,47.3750183072487,50.2384868103571,49.3068857484466,49.1321998329769,,,
Russian Federation,RUS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,11.1809491805171,11.5866108825577,12.8847058378616,13.0222498541721,12.7476884829016,14.4170382103444,14.9138359871667,15.397494526797,15.9256818754273,16.4428957660708,15.5614820868798,15.7119892678301,15.7401659179064,15.7922989858881,15.7049433231481,16.5228853233944,16.4474827142907,16.4236311266561,16.6026224314116,,,
Russian Federation,RUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.23483422316864,7.72828761876823,6.46587076294722,5.89168649045698,6.37844367329994,4.82239837605149,3.7635144694387,3.37241505712708,3.08148321399014,2.96326919879956,2.57058516730204,2.22991108742072,2.44892414965815,1.69923199055851,1.54916407541763,1.6164921796484,0.897100324674071,2.5968636307088,2.62280548352073,,,
Russian Federation,RUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.0071781190813,20.4266227099063,18.1270578113514,18.8005146584027,19.1911293904906,18.9924374251047,18.729605644473,19.5670238257211,18.2608578316721,17.0766945778758,18.9562374651174,18.2025297558032,17.4938246140069,17.5206409321501,15.9141050296072,17.6440464827356,16.1205888143799,15.8030239287522,15.5637311058596,,,
Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,61000000,59000000,57000000,57000000,58000000,60000000,82000000,117000000,179000000,375000000,452000000,458000000,512000000,506000000,494000000,501000000,545000000,562000000,527000000,,,
Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.00697237681467537,0.006868243801701,0.00673626687907574,0.00684130805810071,0.00702018545393366,0.00709767704859661,0.00935573232565251,0.0131559269699876,0.0201279191105034,0.0410137281150747,0.0486071157806443,0.0481517811427953,0.0515160509727176,0.0499309748677471,0.0475717693327722,0.0506037604351317,0.0526002879986411,0.0533712693530206,0.0492839795270421,,,
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.86685528354583,3.87064356360224,3.69447922122791,3.7459517707891,3.58499789577724,3.82081267865001,3.49715712636426,3.62157129603651,3.45925659788751,3.28006898519737,3.5543594346074,3.61498467230351,3.48386295308341,3.66920104857537,3.30770366107697,3.59958270368502,3.34270674397318,3.22775687220058,3.24500315811185,,,
Russian Federation,RUS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1.29516856257297,1.30784364345021,1.29704616520626,1.3999196531264,1.37143364653613,1.42970108191812,1.61575782978105,1.71800436088972,1.87238728000295,2.07417723327715,2.27684515615336,2.60349691434651,3.18151105338684,3.53484456712632,4.18049905604616,4.27895609173249,4.16195366313219,4.36909877664407,4.55452543888635,,,
Russian Federation,RUS,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,2.83033238117447,2.79963893551519,2.72695873624357,2.89424089818714,2.80624204732026,2.88269352153892,3.11833871458602,3.24179075391921,3.41146440568801,3.53429601160339,3.77580758164961,3.98993821195042,4.1932547924045,4.5381749042327,4.66608556744195,4.57752852381237,4.39863676093814,4.36909877664407,4.40987781476223,,,
Russian Federation,RUS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-50.9082177019139,-51.977883551938,-53.1540573062565,-55.0609456446166,-59.8352109853955,-57.983587861148,-57.9265278850603,-61.0541379345901,-67.916736912481,-73.4718723559354,-81.083172728953,-84.6272224018492,-82.950593319053,-84.2322699617774,-82.1283887900807,-84.0461873054309,-83.7904422170358,-78.0456129734974,-76.0010273525954,,,
Russian Federation,RUS,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,,,,,,,,,,,,,,,,,91.1058254539967,,91.1333814263344,,,
Russian Federation,RUS,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,,,,,,,,,,,,,,,,,100,,100,,,
Russian Federation,RUS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,92.72196367383,,,,,,,,,,98.3073581010103,,99.2709796410054,,,
Russian Federation,RUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.23073670327456,6.49656167903941,6.66232285727168,6.99424540230221,7.04835005517114,7.54464981365399,7.84467862768891,8.16022771113405,8.24254033746725,8.24721456269552,8.27060442026802,8.35614583871771,8.41281234070147,8.57920642439111,8.33695810362029,9.01774736289344,8.45832409979833,8.14495468945245,8.10278641516546,,,
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,92.5741455911276,92.301269650091,92.3228834586501,92.0715491374225,92.1153453096235,91.3093313292376,91.1263672383911,90.8858354383775,90.7524893723556,90.9155491575992,90.6902530790399,90.6883564009209,90.6212479328538,90.5497630726915,90.9477179041253,90.1612643893231,90.7336471077676,91.1130974851308,91.0670439639102,,,
Russian Federation,RUS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,353.315393856689,357.18891722585,366.708885876842,345.51374096965,356.348448614731,346.897785882612,320.683572737786,308.471482556681,293.129249225839,282.941778706966,264.844004461454,250.630447610658,238.478234571236,220.352899811621,214.31240073641,218.458496718914,227.343164336834,228.880153807854,226.76365241968,,,
Russian Federation,RUS,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1.31825235493742,1.3406747654769,1.10043998389232,1.08469552065646,0.987420981942655,1.2346722314527,1.11373614397085,1.0947015521701,1.10832600446571,0.95345673304722,1.08794770258967,1.06095360486794,1.11562255263017,0.992805457866869,0.90520486840578,0.984188362865022,0.986840924681982,0.959711080209843,0.982314522800662,,,
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5190.72915543091,5101.55549297868,5016.44701207631,4935.62170681902,4848.03037287859,4998.83870049879,5198.41676772804,5274.37772117779,5304.43172337096,5478.14413000497,5633.8557460889,5770.11233595262,6098.53812310377,6286.0505362386,6399.68446645302,6095.3805748492,6409.89521772674,6485.76084470892,6617.13624077975,,,
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4428.88942670694,4290.77161179316,4252.72847857319,4069.7475819727,3981.4916625433,4136.73913077738,4224.27812544056,4288.47090656625,4288.17410667138,4461.32391349866,4493.68566945223,4540.95829149524,4688.39574919814,4709.85096833525,4823.25468930559,4530.68204297889,4925.08097108586,5165.78256226032,5283.41031427593,,,
Russian Federation,RUS,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.58938536824152,2.56706446098184,2.56442597383338,2.53970975844509,2.54842159956529,2.51888314344746,2.51606808145343,2.48876462280164,2.49986657949445,2.48707944623949,2.47602004866121,2.47914486570914,2.48946745043107,2.47936468736271,2.4919129130954,2.43365483024017,2.47679936591073,2.44828892429656,,,,
Russian Federation,RUS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,750484.553,725196.921,729054.605,713587.199,712208.407,720451.823,730631.415,745061.06,745860.466,784668.327,793967.839,800858.132,821558.347,838408.212,838892.256,802519.283,878440.851,896262.471,,,,
Russian Federation,RUS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,44.1167657893999,44.3732176152899,45.1202131474194,46.674789708362,47.5330517227033,46.9665349483765,46.8920995714296,47.8215740777789,47.8833649576955,48.8899398874518,49.5314894882529,49.5676370057331,49.2063631511787,50.2764107503332,48.8967830051362,50.9740668104553,50.4115152726775,49.5700372769568,,,,
Russian Federation,RUS,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,3.11371203551524,3.12071382792695,3.20059554546211,2.98654186688366,3.09076044491848,2.97391631736943,2.74611232667882,2.61287143674846,2.49399272335361,2.39500229330927,2.23184226940026,2.1147300203233,2.02057230528602,1.8594237652398,1.81760436803668,1.80945221325109,1.91642542591982,1.90717260732742,,,,
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,1701132.301,1634312.227,1615804.878,1528849.307,1498343.534,1533968.439,1558111.967,1558001.957,1557660.926,1604968.893,1602955.71,1615687.534,1669618.103,1667597.586,1715638.953,1574367.778,1742540.065,1808073.022,,,,
Russian Federation,RUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,402222.229,379072.458,354888.593,335570.837,330385.699,323792.433,333491.648,334507.407,323799.767,329351.605,326913.05,331654.481,346348.15,339417.52,370091.975,358889.29,360854.802,401848.195,,,,
Russian Federation,RUS,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,23.6443825541115,23.1946167774709,21.9635797509952,21.9492421825718,22.0500633868655,21.1081548203874,21.4035740090045,21.4702815678171,20.7875643277194,20.5207469401091,20.3943906846933,20.5271424097031,20.7441539701609,20.3536826180078,21.5716700971874,22.7957720562546,20.7085512263387,22.2252193418325,,,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.4681014790745,11.014687314824,10.905807370114,10.3359776483444,10.1465193513145,10.4199624653546,10.6285713586029,10.6729946781762,10.7198631363213,11.0956670082793,11.1264558099453,11.2576934337598,11.6716086123682,11.6774381736315,12.0191306434285,11.026116238178,12.1984374262445,12.6473282325063,,,,
Russian Federation,RUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.99926514823482,1.96282214149827,1.97712775583865,1.81418251595599,1.85821720649913,1.7618250243387,1.55720618218782,1.44863696475879,1.3351226032098,1.19906795154143,1.08747845323147,0.952236529280241,0.782479585535602,0.701406989835008,0.596080247761664,0.568749661849141,0.595104983472293,0.560364745559062,,,,
Russian Federation,RUS,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.914869711227003,0.916926975267064,0.940397791778075,0.877504619617492,0.908126083421363,0.873794985358955,0.806861701611993,0.76771291293024,0.732784013611974,0.703698682304539,0.655759064814278,0.621349187384346,0.593683802601358,0.546335198550906,0.534047838831537,0.531652575746992,0.563083405273611,0.560364745559062,,,,
Russian Federation,RUS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,519841.254,500838.86,506838.072,456398.487,430494.799,462082.337,464539.227,447172.315,448734.457,450527.62,438932.566,434235.139,449735.548,429427.702,454572.321,368925.869,449284.507,451484.707,,,,
Russian Federation,RUS,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,30.5585434886172,30.6452372885539,31.3675295142908,29.8524180840015,28.7313816378774,30.1233275243416,29.8142390815743,28.701652972314,28.8082245314023,28.0708007466659,27.3827007983895,26.8761830404764,26.936432181222,25.7512787020789,26.4958032227658,23.4332710663493,25.783310009575,24.9704907659421,,,,
Russian Federation,RUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,50688,,,,,60112.5,,,66127.5,,57079,,,,,
Russian Federation,RUS,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,16788.7,,,,,24231.3,,,28623.5,,26909,,,,,
Russian Federation,RUS,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,58075.6,,,,,51035.6,,,41711,,40552.8,,,,,
Russian Federation,RUS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,12.4746616088335,,,,,10.3363052097728,,,8.16899284471354,,7.60061925307284,,,,,
Russian Federation,RUS,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,337302.6,,,,,376683.3,,,405730.7,,425998.7,,,,,
Russian Federation,RUS,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,72.4527304888749,,,,,76.2901495470692,,,79.4613215981543,,79.8429188860942,,,,,
Russian Federation,RUS,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,465548.5,,,,,493750.9,,,510601.5,,533546,,,,,
Russian Federation,RUS,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,36096.2,,,,,33749,,,31023.8,,28834.3,,,,,
Russian Federation,RUS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,38.7174071837469,,,,,43.2392888303522,,,48.926570244871,,45.24574678086,,,,,
Russian Federation,RUS,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,7288.4,,,,,7344.1,,,8062.7,,6812.8,,,,,
Russian Federation,RUS,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),EN.ATM.NOXE.EI.ZS,,,,,,,18.787427638558,,,,,26.6985856810294,,,33.236659207146,,37.3437504903638,,,,,
Russian Federation,RUS,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.IN.KT.CE,,,,,,,10227.1,,,,,13494.6,,,13012.3,,16985.7,,,,,
Russian Federation,RUS,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,93229.9,,,,,78051.7,,,63408.9,,63728.2,,,,,
Russian Federation,RUS,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,24866.1,,,,,26591.3,,,28055.8,,20578,,,,,
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,,16.0792721056128,,,,,14.0352477653279,,,,,15.1889172880084,,,,,14.2970806437838,14.2322404753145,,14.2274756928678,,
Russian Federation,RUS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,82.6595287668719,,,,,77.8391604734995,,,,,83.7242194438557,,,,,77.1973117947478,76.855594417782,,73.2122751152734,,
Russian Federation,RUS,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,9033.2,,,,,9289.9,,,9448.2,,9592,,,,,
Russian Federation,RUS,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,44,
Russian Federation,RUS,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-185.326720711572,-226.061739535852,-293.944522405281,-392.296587046585,-388.349212914735,-421.492233458765,-461.832824804263,-537.624089693796,-566.868545069418,-557.222860837966,-542.479579975882,-537.923219799379,-532.218294805443,-561.681585110855,-592.803679671148,-656.477613599683,,,,,,
Russian Federation,RUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,0.13270049736118,,,,,,
Russian Federation,RUS,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,11.2370008190415,10.4912332475798,10.1938695310453,10.5978603777289,10.1535420564046,10.9421031307298,10.7274573734566,10.8350577398038,9.76250991783327,9.82554615648141,9.45502733145602,9.23251952931216,9.19083852517618,9.37657611644907,9.74106664143565,9.38127802918079,8.59591056658461,8.34669102302765,7.31270682266143,,,
Russian Federation,RUS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,62.1305006080762,60.6320530175207,63.3632433848572,62.9485004416651,63.2402668455049,62.1270283818955,61.2739857822438,61.1154128562846,61.8960207635723,62.1840988747464,61.567666059301,61.7986149236356,62.4955316106629,60.8516615060491,59.7975210521336,59.4391119949674,59.5891581285558,60.4985392232176,59.9796266493071,,,
Russian Federation,RUS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.9075227718349,13.5892681862799,12.1247052659156,12.3862536980693,11.1891567540856,11.8032426641762,13.6638783473195,13.2514518389961,13.2972929358131,12.6531741639655,12.6923968858705,13.3335097200082,12.8019354509243,14.0083633926006,13.9470779323178,14.8873421403302,15.6464177904909,15.1884492780799,17.6898549152215,,,
Russian Federation,RUS,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,2.9857784616912,3.14101864979823,2.53143830233167,2.4894491103602,1.66743143552998,1.64124679819532,1.80327649794217,1.85034376877378,1.80336466696252,1.77879674282552,1.68759317541825,1.14761580336414,1.00730262485956,1.15746799885083,1.17198095057874,0.983515628699175,0.851807084047918,0.995021866285997,0.83964726376256,,,
Russian Federation,RUS,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,12.7391973393562,12.1470684467483,11.7867435158501,11.5786374279665,13.7488969679856,13.4870657391448,12.5314019990379,12.9470662839597,13.2408117158188,13.5583840619812,14.5979791287063,14.4884014737107,14.505030129711,14.6052925591343,15.3417226479957,15.3087522068224,15.3167064303208,14.9712986093889,14.1781643490473,,,
Russian Federation,RUS,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,36,
Russian Federation,RUS,"Plant species (higher), threatened",EN.HPT.THRD.NO,,,,,,,,,,,,,,,,,,,,,54,
Russian Federation,RUS,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,31,
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,9.05518660572737,9.05924309974491,9.04630625547992,9.03098283436059,9.01458931830807,8.98278074089713,8.94899666327663,8.91160939510782,8.87043393114192,8.83025661468361,8.79464203847941,8.76107113010556,8.73438752843799,8.71946239224704,8.71609471162683,8.71871987748575,8.72263436175533,8.72943779855369,8.74414195142295,8.76278012831512,8.78187156642264,
Russian Federation,RUS,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,2.877748,,,,,,,,,,,,,,,
Russian Federation,RUS,Population in largest city,EN.URB.LCTY,9110941,9200994,9334368,9512887,9682476,9842072,10004523,10169198,10336816,10479960,10615013,10751428,10889788,11029929,11172069,11315643,11461264,11608759,11758152,11909468,12062731,
Russian Federation,RUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,8.37071660532619,8.45165054752787,8.58722940737261,8.7664171957182,8.93796637180243,9.11407226261856,9.30405987431713,9.49792121087442,9.69965470322408,9.87438695416644,10.0358301862086,10.1974018327637,10.3561513650696,10.5009513466181,10.6344431322811,10.7614312287757,10.8883750847758,11.0131766490724,11.1279970094297,11.2373307707175,11.3459849357552,
Russian Federation,RUS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,25784327,25818916,25903206,26039202,26162462,26271966,26391889,26514449,26640187,26809833,26997283,27186290,27377651,27571131,27767028,27964546,28164535,28366738,28571185,28777901,28986915,
